group_id,group_name,member_id
358337,"Nashville Social Crew! Dine, Hike, Photography, & More!",217955705
434565,Boulder Rock Climbers,217955705
929402,Paddle Adventures Unlimited,217955705
1102353,Nashville Backpacker Meetup,217955705
1360698,Nashville PHP User Group,217955705
1473660,Nashville Kayak Lessons,217955705
1498076,Christian Business Leaders Roundtable | CEO Fellowship,217955705
1728035,WordPress Nashville,217955705
3450352,DesertPy - Phoenix Python Meetup Group,217955705
6152262,DjangoPHX - Phoenix Django Developers,217955705
6928642,Middle Tennessee Sierra Club Outings and Adventures,217955705
7130232,Nashville Software Beginners,217955705
8771812,The Nashville Microsoft Azure Users Group,217955705
9376702,Nashville Women Programmers,217955705
10178242,Nashville Mobile Developers,217955705
11131552,Hiking Club of Nashville and Suburbs,217955705
11625832,PyNash,217955705
15858122,Williamson County Mobile Developers,217955705
16447162,Nash |> Elixir,217955705
16477792,Nashville .NET User Group,217955705
16487812,Code for Nashville,217955705
17487002,Nashville Alternative Health & Wellness,217955705
18266348,Nashville World Travelers,217955705
18314164,NashBI,217955705
18361585,Make Nashville Meetup,217955705
18494105,The Iron Yard - Nashville,217955705
18517376,Nashville Pilgrimage Hiking & Walking Meetup Group,217955705
18562307,Nashville Young Professionals Meetup,217955705
18567736,MHO Nashville Active Adventures,217955705
18596464,Get Out There Arizona,217955705
18616278,Franklin Developer Lunch & Learn,217955705
19033734,Franklin Small Business Digital Media Marketing Meetup,217955705
19108156,Nashville Startup Founder 101,217955705
19130701,Learn To Code Phoenix,217955705
19194894,Nashville Christian Technologists and Entrepreneurs,217955705
19266390,Nashville Networking Business Luncheon,217955705
19333013,Tennessee Red Rock Adventurers,217955705
19556549,Inner Engineering Nashville (Isha Yoga & Meditation Classes),217955705
19822479,Nashville Entrepreneurs Network,217955705
19997487,Developer Launchpad Nashville,217955705
20490119,Immersion Composition Society (ICS),217955705
20586888,Nashville Women & Beauty,217955705
20757821,Never Bored in Nashville,217955705
20931376,Walk and Talk Meetup,217955705
21148651,Nash SQL,217955705
1456007,EDIBLE WEED WALKS and PLANT CLASSES,13128524
6707902,Data Science Nashville,13128524
9376702,Nashville Women Programmers,13128524
10178242,Nashville Mobile Developers,13128524
11625832,PyNash,13128524
11862932,Nashville Linux Users Group,13128524
14545942,Nashville Computer Science Meetup,13128524
14649032,Nashville Game Developers,13128524
15009712,NashFSharp,13128524
16487812,Code for Nashville,13128524
17467312,NashMicro - The Nashville Microcontroller Makers Group,13128524
18361585,Make Nashville Meetup,13128524
18495240,Middle Tennessee Hiking Meetup,13128524
11625832,PyNash,204498222
18562307,Nashville Young Professionals Meetup,204498222
217795,Single in the City Live,182030842
339011,Nashville Hiking Meetup,182030842
528705,Music City Wine Enthusiasts,182030842
1307837,Mid-TN Scrapbooking Club,182030842
1324203,Nashville Psychic Meetup,182030842
1349592,Board Game Lovers Meetup,182030842
1371991,The Joy of Dining Out with Friends Meetup,182030842
1396244,Live Music Metropolis - Nashville Chapter,182030842
1457232,Volunteer Nashville,182030842
1507431,Euchre in Nashville,182030842
1694517,Girls Night Out Club!,182030842
1751502,Women 'n' Wine of Williamson County,182030842
1772099,Nashville 80s Music & More Meetup,182030842
1808866,"Art, Culture, Film and Literature Friends",182030842
1877261,Young Nashville Ice Breakers,182030842
2150491,Music City Singles,182030842
3217182,The Fabulous Females New to Nashville Meetup Group,182030842
3718972,Hanging Out with the Girls,182030842
5882552,Nashville and Tennessee History,182030842
6190702,Fun Happenings Social Group-Nashvilles Most Fun Social Group,182030842
6629622,North Nashville Party Chicks,182030842
11625832,PyNash,182030842
13635532,Thrifting Nashville Meetup,182030842
13728662,Single Adult Ministry @ Brentwood United Methodist Church,182030842
16291092,Singles 30-50,182030842
17089152,Nashville Pistols - Womens Shooting Society,182030842
18286946,Dine and Unwind in East Nashville,182030842
18297014,Nashville Christian Singles,182030842
18549438,NashDash Dating!,182030842
18559525,Nashville Puppy Parties,182030842
18579141,Dog Friendly Things to Do Nashville and Beyond,182030842
18640924,The Geek Set - Nashville,182030842
19591270,Women Tapped In - Because BREWnettes Have More Fun!,182030842
19874712,Franklin Dogs & Their People,182030842
20040517,Franklin 40+ Out and About,182030842
20267150,Girl Gone International Nashville,182030842
191516,Vegan Food & Friends,33828812
217795,Single in the City Live,33828812
405938,MTRAS ~ MidTn Robotic Arts Society,33828812
1179719,Nashvegans!,33828812
1456007,EDIBLE WEED WALKS and PLANT CLASSES,33828812
2150491,Music City Singles,33828812
9376702,Nashville Women Programmers,33828812
11625832,PyNash,33828812
11862932,Nashville Linux Users Group,33828812
18361585,Make Nashville Meetup,33828812
19277993,Nashville DevOps Meetup,33828812
405938,MTRAS ~ MidTn Robotic Arts Society,183825623
9376702,Nashville Women Programmers,183825623
11625832,PyNash,183825623
11862932,Nashville Linux Users Group,183825623
14649032,Nashville Game Developers,183825623
16487812,Code for Nashville,183825623
17467312,NashMicro - The Nashville Microcontroller Makers Group,183825623
18361585,Make Nashville Meetup,183825623
47094,The Greater Nashville RPG and Board Gamers Group,204871578
204767,Nashville Podcasters,204871578
255854,Nashville Locals,204871578
510297,The Nashville Sushi Meetup Group,204871578
526316,¡Diablos Que Bailan! (Salsa Nashville),204871578
541319,The Nashville Songwriters Meetup Group,204871578
710272,Spiritual Psychology and Consciousness Group,204871578
968626,The Nashville New & Not-So-New In Town  Meetup,204871578
1103686,The Clarksville Writers Meetup Group,204871578
1150309,Secular Life,204871578
1326992,Bowling Green Hiking Meetup,204871578
1349592,Board Game Lovers Meetup,204871578
1358081,Nashville Online Business Strategy Meetup,204871578
1394182,The Brentwood Glenn Beck Meetup Group,204871578
1396244,Live Music Metropolis - Nashville Chapter,204871578
1417288,"The Nashville Singer, Musician and Songwriter Meetup Group",204871578
1491004,Nashville Grammar and Writing Meetup,204871578
1492619,Women's  Business Network,204871578
1526075,Nashville Area Gamer Association - NAGA,204871578
1563026,"I am Happy Project - Brentwood, TN",204871578
1583865,Active Outdoors Nashville,204871578
1622238,"I am happy Project - Murfreesboro, TN",204871578
1671273,Skeleton Cru,204871578
1677129,Bowling Green Social Circles,204871578
1728035,WordPress Nashville,204871578
1767598,"Atlanta Young Professionals - Business, Social & Tech Events",204871578
1776410,Nashville Lefties,204871578
1787157,"GrowNashville: Startup Entrepreneurs, Hackers, & Web Experts",204871578
1805550,"A Course in Miracles Study Group, Nashville",204871578
2150491,Music City Singles,204871578
2520612,The Nashville Girly Book Club,204871578
2527902,No Mommy's Perfect,204871578
3332512,Nashville Co-Ed Kickball,204871578
3553642,Bowling Green League of Bicyclists,204871578
4063542,Networking for Charity,204871578
4147572,Murfreesboro German Club,204871578
4705492,"WOMEN ""Word of Mouth Entrepreneurial Networkers""",204871578
4708202,Atlanta Catholic Singles,204871578
5282132,One Dharma Nashville Meditation Group,204871578
5528292,The Nashville SEO Meetup Group,204871578
5876102,Southwest KyMBA An IMBA Chapter,204871578
7138452,"Nashville Conda, R, Julia Users Group",204871578
7151442,Nashville Mobile .NET Developers,204871578
7263452,TuneTown Show Chorus,204871578
7724012,Nashville's Home Page!,204871578
7836842,Nashville UX,204871578
8796112,Nashville ColdFusion User Group,204871578
8908602,Nashville Network After Work - Business Networking Events,204871578
9376702,Nashville Women Programmers,204871578
10016242,NashJS,204871578
10178242,Nashville Mobile Developers,204871578
11625832,PyNash,204871578
11626822,Nashville Digital Marketing Meetup,204871578
13635532,Thrifting Nashville Meetup,204871578
14557662,Tintri Nashville - VMaware storage,204871578
15009712,NashFSharp,204871578
15552112,Intellectual Society of Greater Nashville,204871578
15765212,Share the Light Community Program,204871578
15770262,"Ambrosia - Friends, Food and Fun",204871578
16062152,Design Thinking Nashville,204871578
16067522,Urban League Young Professionals of Middle Tennessee,204871578
16321082,Nashville Cloudera User Group,204871578
16447162,Nash |> Elixir,204871578
16477792,Nashville .NET User Group,204871578
16487812,Code for Nashville,204871578
16607822,Nashville Virtual Reality Meetup,204871578
16954142,Network Middle Tennessee,204871578
16995032,Nashville Essential Oils Meetup- Young Living Essential Oils,204871578
17404882,Nashville Singles 30s and 40s Meetup,204871578
17467312,NashMicro - The Nashville Microcontroller Makers Group,204871578
17487002,Nashville Alternative Health & Wellness,204871578
17536972,Green Earth Stones Metaphysical Classes,204871578
17686062,Williamson County Ruby Meetup,204871578
17732042,Nashville Interracial and Multicultural Families,204871578
17836142,Nashville Kizomba Meetup,204871578
18181439,'A Course in Miracles' Nashville Meetup,204871578
18232817,Narrowcasting Your Passion,204871578
18256892,Nashville Holistic Association,204871578
18266348,Nashville World Travelers,204871578
18288648,Music Industry Forum- Who kNew Nashville,204871578
18314164,NashBI,204871578
18361585,Make Nashville Meetup,204871578
18365331,Body By Design the Vi Way Walk to Fitness Challenge Group,204871578
18391207,Nashville Build Your Own Home Club,204871578
18409628,Clarksville Challenge 10,204871578
18464529,Project 10 Challenge Party,204871578
18468466,Big East Fork Hiking & Breakfast Club,204871578
18476981,Drink-n-Draw,204871578
18483128,Young African Professionals of Nashville,204871578
18494105,The Iron Yard - Nashville,204871578
18522322,Franklin Fear of Public Speaking Meetup,204871578
18529135,Franklin AM - Networking,204871578
18549379,Craft Beer Lovers of Nashville Meetup,204871578
18573279,Advanced Audio + Applications Exchange (A3E) - Nashville,204871578
18602064,Center for Sustainable Stewardship,204871578
18602480,Nashville Skiing Meetup,204871578
18604107,Middle Tennessee Kayak Lessons Meetup,204871578
18616278,Franklin Developer Lunch & Learn,204871578
18634988,20s & 30s Couples or Families,204871578
18638819,Project Worship,204871578
18665368,Second Saturday Divorce Workshop for Women,204871578
18672773,Nashville Charismatic Liberals,204871578
18712878,Startup Grind Nashville,204871578
18714758,Nashville Socials and Events!,204871578
18729267,10X Revolution Nashville,204871578
18767335,Bible Reading,204871578
18837102,Nashville Software Automation Professionals,204871578
18849449,Music City Women of coursge &  strength,204871578
18850080,NashReact,204871578
18882523,Nashville Electronic Music & Synthesizer Meetup,204871578
18923420,20&UP Tennis League: Nashville,204871578
18999473,Nashville Tennis Lessons- PlayYourCourt,204871578
19033734,Franklin Small Business Digital Media Marketing Meetup,204871578
19035579,Nashville League of Legends Meetup,204871578
19062235,Brentwood Bible Study,204871578
19099815,Escape The Rat Race With Real Estate Investing!!,204871578
19108156,Nashville Startup Founder 101,204871578
19194894,Nashville Christian Technologists and Entrepreneurs,204871578
19218850,Greater Nashville Healthcare Analytics,204871578
19223104,Clarksville Real Estate Meetup,204871578
19249559,Climb Nashville Meetup,204871578
19251353,Murfreesboro Extraterrestrials/Aliens/UFOs Believe,204871578
19256403,Nashville Startup: Idea to IPO,204871578
19262745,Tennessee Americans United for Separation of Church & State,204871578
19267307,Franklin Talent and Organization Development Meetup,204871578
19292162,Nashville CocoaHeads,204871578
19395478,Rad Tech Social Club,204871578
19414537,Intown Playgroup & Story Time Meetup for Babies and Parents,204871578
19416348,Bellevue Business Networking Meetup,204871578
19443174,Couples New 2 Nashville & Know (almost) NoOne.  Ages 40 & Up,204871578
19479699,Nashville Life Unlimited Masterminds,204871578
19528743,Nashville Real Estate Investor Network,204871578
19544132,Land Between The Lakes Outdoor Adventures,204871578
19652802,Let's Dance! Middle TN Meetup,204871578
19654655,Nashville Music Programmers,204871578
19680459,Bellevue Free Mandarin/Korean Lessons Meetup,204871578
19700844,Bowling Green KY Bible Readers,204871578
19708553,Nashville Cooking Lessons Meetup,204871578
19728145,Stepping Out Social Dance Meetup,204871578
19764562,Women's Gold Figures Club,204871578
19768783,Nashville Find Our Area of Destiny Meetup,204871578
19816190,Clarksville Makers,204871578
19822479,Nashville Entrepreneurs Network,204871578
19828207,Nashville Purely Social and Super-Awesome Social Group,204871578
19828398,Nashville English Language Learning Meetup,204871578
19852452,Nashville Cardinals Club,204871578
19855182,The Nashville Taiji Club,204871578
19885163,Bowling Green Web Developers Meetup,204871578
19885767,Bowling Green democratic socialists,204871578
19908083,"Wellness, Abundance, Purpose",204871578
19917048,Powerful Women In Business Networking Meetups Nationwide,204871578
22211,Chicago Game Lovers,188279675
309424,Chicago Chess,188279675
1294245,Chicago JavaScript Meetup Group,188279675
1413801,Software Development Community (SDC),188279675
1451826,Nashville Science Fiction Book Club,188279675
1507389,Chicago Erlang User Group,188279675
1728035,WordPress Nashville,188279675
2055241,Tech in Motion: Chicago,188279675
2647642,CincyPy Meetup,188279675
3314362,Chicago Software Craftsmanship,188279675
3577282,CWTDrinkup,188279675
4628482,NERP - Not Exclusively Raspberry Pi,188279675
5531942,Chicago Pythonistas,188279675
5583752,OpenHack Chicago,188279675
6045042,The User Enjoyment (UX) Meetup,188279675
6490382,Geekfest,188279675
6705342,Chicago Java Users Group,188279675
8100502,The Project Euler Sprint,188279675
9491842,Chicago Startup Founder 101,188279675
10016242,NashJS,188279675
10332252,Internet of Things (IoT) Chicago,188279675
11263152,8th Light University,188279675
11343122,Dev Bootcamp Chicago Events and Workshops,188279675
11625832,PyNash,188279675
