event_id,group_id,name,time
dkwpqyvlbdc,1037384,Weekly tournament,2016-08-22 23:30:00
dkwpqyvlbtb,1037384,Weekly tournament,2016-08-15 23:30:00
dkwpqyvlblb,1037384,Weekly tournament,2016-08-08 23:30:00
dkwpqyvlbcb,1037384,Weekly tournament,2016-08-01 23:30:00
dkwpqyvkbhc,1037384,Weekly tournament,2016-07-25 23:30:00
dkwpqyvkbxb,1037384,Weekly tournament,2016-07-18 23:30:00
dkwpqyvkbpb,1037384,Weekly tournament,2016-07-11 23:30:00
dkwpqyvkbgb,1037384,Weekly tournament,2016-07-04 23:30:00
dkwpqyvjbkc,1037384,Weekly tournament,2016-06-27 23:30:00
dkwpqyvjbbc,1037384,Weekly tournament,2016-06-20 23:30:00
dkwpqyvjbrb,1037384,Weekly tournament,2016-06-13 23:30:00
dkwpqyvjbjb,1037384,Weekly tournament,2016-06-06 23:30:00
dkwpqyvhbnc,1037384,Weekly tournament,2016-05-30 23:30:00
dkwpqyvhbfc,1037384,Weekly tournament,2016-05-23 23:30:00
dkwpqyvhbvb,1037384,Weekly tournament,2016-05-16 23:30:00
dkwpqyvhbmb,1037384,Weekly tournament,2016-05-09 23:30:00
dkwpqyvhbdb,1037384,Weekly tournament,2016-05-02 23:30:00
dkwpqyvgbhc,1037384,Weekly tournament,2016-04-25 23:30:00
dkwpqyvgbxb,1037384,Weekly tournament,2016-04-18 23:30:00
dkwpqyvgbpb,1037384,Weekly tournament,2016-04-11 23:30:00
dkwpqyvgbgb,1037384,Weekly tournament,2016-04-04 23:30:00
dkwpqyvfblc,1037384,Weekly tournament,2016-03-28 23:30:00
dkwpqyvfbcc,1037384,Weekly tournament,2016-03-21 23:30:00
dkwpqyvfbsb,1037384,Weekly tournament,2016-03-14 23:30:00
dkwpqyvfbkb,1037384,Weekly tournament,2016-03-08 00:30:00
dkwpqyvdbmc,1037384,Weekly tournament,2016-03-01 00:30:00
dkwpqyvdbdc,1037384,Weekly tournament,2016-02-23 00:30:00
dkwpqyvdbtb,1037384,Weekly tournament,2016-02-16 00:30:00
dkwpqyvdblb,1037384,Weekly tournament,2016-02-09 00:30:00
dkwpqyvdbcb,1037384,Weekly tournament,2016-02-02 00:30:00
dkwpqyvcbhc,1037384,Weekly tournament,2016-01-26 00:30:00
dkwpqyvcbxb,1037384,Weekly tournament,2016-01-19 00:30:00
dkwpqyvcbpb,1037384,Weekly tournament,2016-01-12 00:30:00
dkwpqyvcbgb,1037384,Weekly tournament,2016-01-05 00:30:00
dkwpqytqblc,1037384,Weekly tournament,2015-12-29 00:30:00
dkwpqytqbcc,1037384,Weekly tournament,2015-12-22 00:30:00
dkwpqytqbsb,1037384,Weekly tournament,2015-12-15 00:30:00
dkwpqytqbkb,1037384,Weekly tournament,2015-12-08 00:30:00
dkwpqytpbnc,1037384,Weekly tournament,2015-12-01 00:30:00
dkwpqytpbfc,1037384,Weekly tournament,2015-11-24 00:30:00
dkwpqytpbvb,1037384,Weekly tournament,2015-11-17 00:30:00
dkwpqytpbmb,1037384,Weekly tournament,2015-11-10 00:30:00
dkwpqytpbdb,1037384,Weekly tournament,2015-11-03 00:30:00
243590962,25357512,Miracles in the scripture part 2 followed by the movies :),2017-10-07 16:30:00
242692606,25357512,Miracles mentioned in the scripture ,2017-09-09 15:00:00
242340764,25357512,Please describe what Heaven is in your scripture ,2017-08-13 18:00:00
242033375,1743773,Digital Marketing Series: Learn Email Marketing,2017-09-21 23:30:00
242568670,1743773,Digital Marketing Series: Learn Online Reputation Management,2017-08-17 23:30:00
240998999,1743773,Digital Marketing Series: Learn Analytics,2017-07-20 23:30:00
240238515,1743773,Digital Marketing Series: Learn Online Advertising,2017-06-15 23:30:00
239438161,1743773,Digital Marketing Series: Learn Social Media,2017-05-18 23:30:00
237988160,1743773,Digital Marketing Series: Learn SEM,2017-04-20 23:30:00
237986816,1743773,Digital Marketing Series: Learn SEO,2017-03-16 23:30:00
237275198,1743773,Digital Marketing Series: Find the Right Digital Marketing Mix,2017-02-17 00:30:00
236800395,1743773,Advanced SEO Meetup,2017-01-24 14:00:00
236797598,1743773,2017 Kickoff: 7 Critical Tasks for SEO Success in 2017,2017-01-20 00:30:00
230178733,1743773,Free Website SEO Audits,2016-04-21 23:30:00
220866838,1743773,Please Join the Other Group,2015-12-26 05:45:00
qrzvjgyvqbdc,8796112,NCFUG Monthly Meeting,2016-12-23 00:30:00
qrzvjgyvpbgc,8796112,NCFUG Monthly Meeting,2016-11-25 00:30:00
qrzvjgyvnbkc,8796112,NCFUG Monthly Meeting,2016-10-27 23:30:00
qrzvjgyvlbhc,8796112,NCFUG Monthly Meeting,2016-08-25 23:30:00
qrzvjgyvjbfc,8796112,NCFUG Monthly Meeting,2016-06-23 23:30:00
qrzvjgyvhbjc,8796112,NCFUG Monthly Meeting,2016-05-26 23:30:00
qrzvjgyvdbhc,8796112,NCFUG Monthly Meeting,2016-02-26 00:30:00
244125835,26232242,Pumpkin Centerpiece Craft Party!,2017-10-20
244155812,26091301,Women's Bible Study,2017-10-26 23:30:00
243779350,26091301,Women's Bible Study,2017-10-11 23:30:00
243621987,25717708,Recovering from Religion Nashville Meetup,2017-10-19
243306411,25717708,Recovering from Religion's 1st Nashville Meetup,2017-09-21
241229719,24786221,Podcasting for the Music Business and More!,2017-07-28
240189368,23570439,Picnic in the Vineyard,2017-06-04 18:00:00
244151660,24748157,Gaia's Tribe Meetup ,2017-10-23 23:00:00
243228565,24748157,Gaia's Tribe Meetup ,2017-09-25 23:00:00
243228560,24748157,Gaia's Tribe Meetup,2017-09-11 23:00:00
242095490,24748157,Healing Earth and Her Oceans,2017-08-28 23:30:00
242095321,24748157,Healing Earth and Her Oceans,2017-08-07 23:30:00
241315120,24748157,Lightbody Activation Prep and Healing Gaia and Her Oceans,2017-07-10 23:00:00
241176265,24748157,First group meet up,2017-07-02 20:00:00
nwcprmywnbgc,20351444,First Time Home Buyers Info Session,2017-10-24 23:30:00
nwcprmywmbjc,20351444,First Time Home Buyers Info Session,2017-09-26 23:30:00
nwcprmywlbdc,20351444,**Postponed** First Time Home Buyers Info Session,2017-08-22 23:30:00
nwcprmywkbhc,20351444,First Time Home Buyers Info Session,2017-07-25 23:30:00
nwcprmywjbkc,20351444,First Time Home Buyers Info Session,2017-07-11 23:30:00
nwcprmywhbfc,20351444,First Time Home Buyers Info Session,2017-05-23 23:30:00
nwcprmywgbhc,20351444,First Time Home Buyers Info Session,2017-04-25 23:30:00
nwcprmywfblc,20351444,First Time Home Buyers Info Session,2017-03-28 23:30:00
mvcprmywfbkc,20351444,First Time Home Buyers Info Session,2017-03-27 23:30:00
jwcprmywfbkc,20351444,First Time Home Buyers Info Session,2017-03-27 23:30:00
nwcprmywfbkc,20351444,First Time Home Buyers Info Session,2017-03-27 23:30:00
tccsxlywdblc,20351444,First Time Home Buyers Info Session,2017-02-28 00:30:00
tccsxlywcbgc,20351444,*POSTPONED* First Time Home Buyers Info Session,2017-01-25 00:30:00
tccsxlyvpbdc,20351444,First Time Home Buyers Info Session,2016-11-17 00:30:00
tccsxlyvnbhc,20351444,First Time Home Buyers Info Session,2016-10-25 23:30:00
tccsxlyvmbkc,20351444,First Time Home Buyers Info Session,2016-09-27 23:30:00
233660287,20351444,First Time Home Buyers Info Session,2016-09-13 23:00:00
242491771,20124638,September Lunch Networking for Introverts,2017-09-27 16:30:00
242491903,20124638,Sell From Your Story Workshop - Profit From The Power of YOU,2017-08-19 14:00:00
241645390,20124638,Women's Prosperity Network Special Mastermind Evening,2017-07-19 22:30:00
236645646,20124638,Sweet Success Dinner and Networking,2017-01-18 00:30:00
236110321,20124638,Sweet Success Dinner and Networking,2016-12-22 00:30:00
235516858,20124638,Conscious Coffee and Connecting,2016-12-13 14:30:00
233402996,20124638,Lunch Networking For Heart-Centered Business People,2016-09-01 16:15:00
232736805,20124638,Real Connections 4 Lunch,2016-08-03 16:15:00
232446890,20124638,Icebreaker Coffee Social - West End,2016-07-14 15:00:00
241184904,19871462,Teens need skills and we have them! Join us to make a difference.,2017-08-24 23:00:00
239139282,19871462,A Call to Action - Sumner Teen Center,2017-04-24 23:00:00
240736815,22608632,Sup Nashville: Meet Your Community,2017-06-14 23:00:00
237993785,22608632,Sup Nashville: Meet Your Community,2017-05-10 23:00:00
242755181,18536116,Red Wings vs. Ottawa Senators,2017-10-07 22:30:00
235139232,20920929,"Free Home Buying Seminar, navigate the Hot Nashville Market",2016-12-06
mgvqlmywnbkb,20241153,Got OCD?,2017-10-21 22:00:00
mgvqlmywnbcc,20241153,Got OCD?,2017-10-21 22:00:00
244403607,20241153,Schedule Meetup,2017-10-21 22:00:00
mgvqlmywmbfc,20241153,Got OCD?,2017-09-23 22:00:00
mgvqlmywmbmb,20241153,Got OCD?,2017-09-09 22:00:00
mgvqlmywlbjc,20241153,Got OCD?,2017-08-26 22:00:00
mgvqlmywlbqb,20241153,Got OCD?,2017-08-12 22:00:00
mgvqlmywkbmc,20241153,Got OCD?,2017-07-29 22:00:00
mgvqlmywkbtb,20241153,Got OCD?,2017-07-15 22:00:00
mgvqlmywkbcb,20241153,Got OCD?,2017-07-01 22:00:00
mgvqlmywjbwb,20241153,Got OCD?,2017-06-17 22:00:00
mgvqlmywjbfb,20241153,Got OCD?,2017-06-03 22:00:00
mgvqlmywhbbc,20241153,Got OCD?,2017-05-20 22:00:00
mgvqlmywhbjb,20241153,Got OCD?,2017-05-06 22:00:00
mgvqlmywgbmc,20241153,Got OCD?,2017-04-29 22:00:00
mgvqlmywgbtb,20241153,Got OCD?,2017-04-22 22:00:00
mgvqlmywgbcb,20241153,Got OCD?,2017-04-01 22:00:00
mgvqlmywfbxb,20241153,Got OCD?,2017-03-18 22:00:00
mgvqlmywfbgb,20241153,Got OCD?,2017-03-04 23:00:00
mgvqlmywdbxb,20241153,Got OCD?,2017-02-18 23:00:00
mgvqlmywcblc,20241153,Got OCD?,2017-02-04 23:00:00
mgvqlmywcbsb,20241153,Got OCD?,2017-01-21 23:00:00
mgvqlmywcbcc,20241153,Got OCD?,2017-01-21 23:00:00
pjftbmywcbsb,20241153,Got OCD?,2017-01-07 23:00:00
pjftbmyvqbwb,20241153,Got OCD?,2016-12-17 23:00:00
pjftbmyvqbfb,20241153,Post,2016-12-03 23:00:00
pjftbmyvpbzb,20241153,Post,2016-11-19 23:00:00
pjftbmyvpbhb,20241153,Post,2016-11-05 22:00:00
235361008,20241153,Post,2016-11-05 22:00:00
pjftbmyvnbdc,20241153,Post,2016-10-22 22:00:00
234694755,20241153,OCD Nashville Peer Support Group,2016-10-08 22:00:00
234366828,20241153,OCD SUPPORT GROUP,2016-09-24 22:00:00
233214307,20241153,Announcement,2016-08-13 22:00:00
242625061,25326528,The MF Restaurant Group Scenic City Squash Championship,2017-10-20 22:00:00
242256427,25326528,Watch Party - U.S. Open Squash Finals,2017-10-14 21:00:00
242257179,25326528,October Club Mixer and Social,2017-10-06 22:30:00
242255975,25326528,Season Opener - Round Robin Mixer and Social,2017-09-15 22:30:00
240513783,21522768,The Forgetting Time - Sharon Guskin (September book),2017-10-08 00:00:00
240513799,21522768,The Book of Speculation - Erika Swyler (August Book),2017-09-03 00:00:00
240513808,21522768,The Storyteller - Jodi Picoult and Children's Book Drive,2017-07-30 00:00:00
239857287,21522768,May Book Discussion: Hag-Seed by Margaret Atwood,2017-06-04 00:00:00
238895276,21522768,"""Where All Light Tends to Go"" Discussion",2017-05-07 00:00:00
238230063,21522768,March Book Discussion - The Other Einstein By Marie Benedict,2017-04-02 00:00:00
237467535,21522768,February Book Discussion - The Opposite of Everyone,2017-03-05 01:00:00
236117916,21522768,January Book Discussion,2017-02-05 01:00:00
236117801,21522768,First Meeting Ever And Book Swap,2017-01-08 01:00:00
jcbgxmywnbgc,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-10-25 01:00:00
jcbgxmywnbwb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-10-18 01:00:00
jcbgxmywnbnb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-10-11 01:00:00
jcbgxmywnbfb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-10-04 01:00:00
jcbgxmywmbjc,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-09-27 01:00:00
jcbgxmywmbzb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-09-20 01:00:00
jcbgxmywmbqb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-09-13 01:00:00
jcbgxmywmbhb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-09-06 01:00:00
jcbgxmywlbmc,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-08-30 01:00:00
jcbgxmywlbdc,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-08-23 01:00:00
jcbgxmywlbtb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-08-16 01:00:00
jcbgxmywlblb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-08-09 01:00:00
jcbgxmywlbcb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-08-02 01:00:00
jcbgxmywkbhc,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-07-26 01:00:00
jcbgxmywkbxb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-07-19 01:00:00
jcbgxmywkbpb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-07-12 01:00:00
jcbgxmywkbgb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-07-05 01:00:00
jcbgxmywjbkc,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-06-28 01:00:00
jcbgxmywjbbc,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-06-21 01:00:00
jcbgxmywjbrb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-06-14 01:00:00
jcbgxmywjbjb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-06-07 01:00:00
jcbgxmywhbnc,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-05-31 01:00:00
jcbgxmywhbfc,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-05-24 01:00:00
jcbgxmywhbvb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-05-17 01:00:00
jcbgxmywhbmb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-05-10 01:00:00
jcbgxmywhbdb,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-05-03 01:00:00
jcbgxmywgbhc,22985677,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-04-26 01:00:00
239157818,22985677,Bring a Pencil & a Piece of Paper...Create...,2017-04-19 01:00:00
238974659,22985677,Nashville Investment Angels,2017-04-12 01:00:00
238789387,22985677,"Zoe's Kitchen, Hwy 100 @ Split, Belle Meade 37205",2017-04-05 01:00:00
238696747,22985677,"Zoe's Kitchen, Hwy 100 @ Split, Belle Meade 37205",2017-03-29 01:00:00
238696769,22985677,Nashville Investment Angels,2017-03-29 01:00:00
242229011,25174197,What is Multiply?,2017-08-09 12:00:00
242072440,25174197,What is Multiply?,2017-08-02 12:00:00
djwmlfywnbtb,7193382,Open Men's Group,2017-10-15 23:00:00
qwspfhywnbcb,7193382,Open Circle,2017-10-01 22:45:00
djwmlfywmbwb,7193382,Open Men's Group,2017-09-17 23:00:00
qwspfhywmbfb,7193382,Open Circle,2017-09-03 22:45:00
djwmlfywlbbc,7193382,Open Men's Group,2017-08-20 23:00:00
qwspfhywlbjb,7193382,Open Circle,2017-08-06 22:45:00
djwmlfywkbvb,7193382,Open Men's Group,2017-07-16 23:00:00
qwspfhywkbdb,7193382,Open Circle,2017-07-02 22:45:00
djwmlfywjbxb,7193382,Open Men's Group,2017-06-18 23:00:00
qwspfhywjbgb,7193382,Open Circle,2017-06-04 22:45:00
djwmlfywhbcc,7193382,Open Men's Group,2017-05-21 23:00:00
qwspfhywhbkb,7193382,Open Circle,2017-05-07 22:45:00
djwmlfywgbvb,7193382,Open Men's Group,2017-04-16 23:00:00
qwspfhywgbdb,7193382,Open Circle,2017-04-02 22:45:00
djwmlfywfbzb,7193382,Open Men's Group,2017-03-19 23:00:00
qwspfhywfbhb,7193382,Open Circle,2017-03-05 23:45:00
djwmlfywdbzb,7193382,Open Men's Group,2017-02-20 00:00:00
djwmlfywcbtb,7193382,Open Men's Group,2017-01-16 00:00:00
djwmlfyvqbxb,7193382,Open Men's Group,2016-12-19 00:00:00
qwspfhyvqbgb,7193382,Open Circle,2016-12-04 23:45:00
djwmlfyvpbbc,7193382,Open Men's Group,2016-11-21 00:00:00
qwspfhyvpbjb,7193382,Open Circle,2016-11-06 23:45:00
djwmlfyvnbvb,7193382,Open Men's Group,2016-10-16 23:00:00
qwspfhyvnbdb,7193382,Open Circle,2016-10-02 22:45:00
djwmlfyvmbxb,7193382,Open Men's Group,2016-09-18 23:00:00
qwspfhyvmbgb,7193382,Open Circle,2016-09-04 22:45:00
djwmlfyvlbcc,7193382,Open Men's Group,2016-08-21 23:00:00
qwspfhyvlbkb,7193382,Open Circle,2016-08-07 22:45:00
djwmlfyvkbwb,7193382,Open Men's Group,2016-07-17 23:00:00
qwspfhyvkbfb,7193382,Open Circle - CANCELED,2016-07-03 22:45:00
djwmlfyvjbzb,7193382,Open Men's Group,2016-06-19 23:00:00
qwspfhyvjbhb,7193382,Open Circle,2016-06-05 22:45:00
djwmlfyvhbtb,7193382,Open Men's Group,2016-05-15 22:45:00
qwspfhyvhbcb,7193382,Open Circle,2016-05-01 22:45:00
djwmlfyvgbwb,7193382,Open Men's Group,2016-04-17 22:45:00
qwspfhyvgbfb,7193382,Open Circle,2016-04-03 22:45:00
djwmlfyvfbbc,7193382,Open Men's Group,2016-03-20 22:45:00
qwspfhyvfbjb,7193382,Open Circle,2016-03-06 23:45:00
djwmlfyvdbcc,7193382,Open Men's Group,2016-02-21 23:45:00
qwspfhyvdbkb,7193382,Open Circle,2016-02-07 23:45:00
djwmlfyvcbwb,7193382,Open Men's Group,2016-01-17 23:45:00
qwspfhyvcbfb,7193382,Open Circle,2016-01-03 23:45:00
djwmlfytqbbc,7193382,Open Men's Group,2015-12-20 23:45:00
qwspfhytqbjb,7193382,Open Circle,2015-12-06 23:45:00
djwmlfytpbtb,7193382,Open Men's Group,2015-11-15 23:45:00
qwspfhytpbcb,7193382,Open Circle,2015-11-01 23:45:00
243183232,18764206,The Black and White Truth about Racisim,2017-10-26 23:30:00
243183200,18764206,The 60 Minute Guide to Greater Confidence,2017-10-19 23:30:00
243183163,18764206,Toxic Faith: When Religion Hurts,2017-10-12 23:30:00
243183140,18764206,Making Life's Toughest Decicions,2017-10-05 23:30:00
242624265,18764206,Forgiving the Unforgivable,2017-09-28 23:30:00
242624140,18764206,Is Church Obsolete: Has God Left the Building?,2017-09-21 23:30:00
242623956,18764206,A Safe Place: Confronting Child Abuse,2017-09-14 23:30:00
242199532,18764206,Follow Your Dreams..Even When You Think You Can't,2017-09-07 23:30:00
242623852,18764206,Getting Past....Your Past,2017-09-07 23:30:00
241341427,18764206,Concussions,2017-08-31 23:30:00
241341412,18764206,They Hijacked My Life! Identity Theft,2017-08-24 23:30:00
241341375,18764206,Coping with Grief,2017-08-17 23:30:00
241341330,18764206,Science and Religion,2017-08-10 23:30:00
240785822,18764206,Getting Unstuck in Life,2017-08-03 23:30:00
240785793,18764206,Body Language,2017-07-27 23:30:00
240785622,18764206,What People Really Think of Christitans,2017-07-20 23:30:00
240785490,18764206,When Love Hurts,2017-07-13 23:30:00
240785443,18764206,Majesty and Mystery of Nature,2017-07-06 23:30:00
240094009,18764206,What's Your Pet Trying to Tell You?,2017-06-29 23:30:00
240093912,18764206,Imperfect Parents,2017-06-22 23:30:00
240093891,18764206,Understanding the Hidden World of Hoarding,2017-06-15 23:30:00
240093858,18764206,The Church and Gays -Topic of the week,2017-06-08 23:30:00
239383386,18764206,Curing Healthcare -Topic of the week,2017-06-01 23:30:00
239383302,18764206,Mormon: Christian? Cult? -Topic of the week,2017-05-25 23:30:00
239383233,18764206,What's Wrong/Right With You? -Topic of the week,2017-05-18 23:30:00
239383209,18764206,Embracing Change -Topic of the week,2017-05-11 23:30:00
238425460,18764206,"Hey, Good Lookin' -Topic of the week",2017-05-04 23:30:00
238425424,18764206,Class Warfare -Topic of the week,2017-04-27 23:30:00
238425389,18764206,Amazing Grace -Topic of the week,2017-04-20 23:30:00
