,group1,group2,weight
4429,5618532,9376702,1
4430,5618532,10178242,6
4431,5618532,18616278,6
4432,5618532,17872862,1
4433,5618532,1642477,1
4434,5618532,10016242,10
4435,5618532,15297782,2
4436,5618532,18414590,1
4437,20822884,1576921,1
4438,19934054,18562307,1
4439,19934054,19728145,1
4440,19934054,1697586,1
4441,19934054,18955830,2
4442,19934054,11294262,1
4443,19934054,339011,1
4444,19934054,19049542,1
4445,19934054,25857366,1
4446,19934054,1371991,1
4447,19934054,1187715,2
4448,19934054,19713173,2
4449,19934054,17487002,1
4450,19934054,20186791,1
4451,19934054,1324203,1
4452,19934054,1576921,1
4453,19934054,1498076,1
4454,19934054,22197221,3
4455,19934054,20807142,1
4456,19934054,1642477,1
4457,19934054,18361585,2
4458,19934054,24693747,1
4459,18529135,19194894,1
4460,18529135,18798102,1
4461,18529135,788001,1
4462,18529135,1728035,1
4463,18529135,6641192,1
4464,18529135,18955830,1
4465,18529135,11294262,3
4466,18529135,22023226,1
4467,18529135,339011,1
4468,18529135,19964997,5
4469,18529135,929402,1
4470,18529135,710272,1
4471,18529135,1240194,1
4472,18529135,19033734,1
4473,18529135,1492619,1
4474,18529135,17487002,1
4475,18529135,26090658,2
4476,18529135,18801828,2
4477,18529135,1324203,2
4478,18529135,21989057,1
4479,18529135,4705492,3
4480,18529135,15297782,1
4481,18529135,18556157,2
4482,18529135,18562307,4
4483,18529135,19348756,2
4484,18529135,19416348,4
4485,18529135,18425641,6
4486,18529135,8908602,2
4487,18529135,22021463,1
4488,18529135,11625832,1
4489,18529135,16487812,1
4490,18529135,3376042,7
4491,18529135,18616278,3
4492,18529135,1498076,7
4493,18529135,17872862,1
4494,18529135,22736876,5
4495,1581956,3173762,1
4496,1581956,339011,1
4497,1581956,6284242,1
4498,1581956,19064659,1
4499,6335372,18562307,3
4500,6335372,18495240,1
4501,6335372,19728145,1
4502,6335372,19528743,1
4503,6335372,18425641,2
4504,6335372,18955830,1
4505,6335372,339011,2
4506,6335372,16477792,3
4507,6335372,23053409,1
4508,6335372,11625832,5
4509,6335372,18837102,1
4510,6335372,1763190,3
4511,6335372,7130232,1
4512,6335372,16487812,3
4513,6335372,24803205,1
4514,6335372,7138452,1
4515,6335372,13288852,1
4516,6335372,19713173,1
4517,6335372,25076888,1
4518,6335372,17487002,1
4519,6335372,18923420,1
4520,6335372,24316830,1
4521,6335372,1324203,1
4522,6335372,19828398,3
4523,6335372,18314164,1
4524,6335372,9376702,1
4525,6335372,21989057,1
4526,6335372,10178242,1
4527,6335372,2542802,1
4528,6335372,22197221,2
4529,6335372,20807142,2
4530,6335372,526316,3
4531,6335372,10016242,2
4532,6335372,15297782,1
4533,6335372,47094,1
4534,6335372,19654655,1
4535,14775182,1187715,1
4536,25648018,22197221,1
4537,25648018,20336043,1
4538,25648018,19713173,1
4539,25648018,18955830,1
4540,11862932,535553,2
4541,11862932,19262745,1
4542,11862932,21533726,1
4543,11862932,788001,1
4544,11862932,18642226,1
4545,11862932,11294262,1
4546,11862932,20135762,1
4547,11862932,7151442,1
4548,11862932,18779992,2
4549,11862932,16477792,2
4550,11862932,11625832,5
4551,11862932,7130232,2
4552,11862932,929402,1
4553,11862932,23398017,1
4554,11862932,3173762,3
4555,11862932,16487812,7
4556,11862932,21837219,2
4557,11862932,7836842,3
4558,11862932,17467312,5
4559,11862932,18589616,1
4560,11862932,10178242,7
4561,11862932,14649032,3
4562,11862932,14546632,2
4563,11862932,6284242,1
4564,11862932,2237681,1
4565,11862932,10016242,6
4566,11862932,18361585,1
4567,11862932,15297782,1
4568,11862932,19654655,2
4569,20368282,1492619,1
4570,18414491,19964997,1
4571,18414491,22422793,1
4572,18414491,4705492,1
4573,18414491,23499806,1
4574,18414491,21192621,1
4575,18414491,18414590,1
4576,1743773,1787157,1
4577,1743773,1728035,1
4578,1743773,711599,1
4579,24316830,1642477,1
4580,24316830,4705492,1
4581,20421535,22197221,1
4582,20421535,18955830,1
4583,20421535,9376702,1
4584,3376042,18562307,1
4585,3376042,19194894,1
4586,3376042,19416348,7
4587,3376042,1728035,1
4588,3376042,6641192,1
4589,3376042,18425641,5
4590,3376042,11294262,3
4591,3376042,22023226,1
4592,3376042,8908602,1
4593,3376042,19964997,3
4594,3376042,14380872,2
4595,3376042,22021463,1
4596,3376042,16487812,1
4597,3376042,19033734,1
4598,3376042,1492619,2
4599,3376042,26090658,1
4600,3376042,18801828,2
4601,3376042,1324203,1
4602,3376042,23723436,1
4603,3376042,20583850,1
4604,3376042,7836842,1
4605,3376042,18476981,1
4606,3376042,21989057,1
4607,3376042,10178242,1
4608,3376042,16062152,1
4609,3376042,18944977,1
4610,3376042,4705492,2
4611,3376042,18616278,1
4612,3376042,1498076,3
4613,3376042,22736876,3
4614,3376042,18232817,1
4615,3376042,15297782,1
4616,3376042,18556157,2
4617,11938732,710272,1
4618,11938732,18798102,1
4619,11938732,788001,1
4620,11938732,1324203,1
4621,11938732,4064562,1
4622,11938732,2496252,1
4623,711599,16487812,1
4624,711599,1787157,1
4625,711599,19416348,1
4626,711599,1728035,1
4627,711599,7836842,1
4628,711599,18476981,1
4629,711599,9376702,1
4630,711599,16062152,1
4631,711599,18616278,1
4632,711599,526316,1
4633,711599,10016242,1
4634,711599,7130232,1
4635,18314164,535553,2
4636,18314164,18495240,1
4637,18314164,21533726,2
4638,18314164,1728035,1
4639,18314164,7151442,3
4640,18314164,16477792,10
4641,18314164,11625832,6
4642,18314164,18837102,1
4643,18314164,6190702,1
4644,18314164,7130232,4
4645,18314164,22437242,1
4646,18314164,24906881,1
4647,18314164,23398017,1
4648,18314164,1187715,1
4649,18314164,16487812,4
4650,18314164,7138452,1
4651,18314164,10016162,3
4652,18314164,21837219,2
4653,18314164,20493986,1
4654,18314164,7836842,2
4655,18314164,18589616,4
4656,18314164,17467312,1
4657,18314164,16447162,2
4658,18314164,9376702,1
4659,18314164,10178242,5
4660,18314164,14546632,1
4661,18314164,25471951,1
4662,18314164,18616278,2
4663,18314164,22197221,1
4664,18314164,526316,1
4665,18314164,18361585,2
4666,18314164,10016242,4
4667,18314164,47094,1
4668,18314164,15297782,1
4669,18314164,19654655,1
4670,9376702,535553,8
4671,9376702,19194894,2
4672,9376702,21533726,5
4673,9376702,2556962,1
4674,9376702,1728035,13
4675,9376702,6641192,1
4676,9376702,22817838,1
4677,9376702,18855476,4
4678,9376702,18955830,1
4679,9376702,16477792,13
4680,9376702,18837102,1
4681,9376702,15552112,1
4682,9376702,7130232,11
4683,9376702,929402,2
4684,9376702,23398017,1
4685,9376702,7138452,1
4686,9376702,20493986,2
4687,9376702,18801828,1
4688,9376702,20186791,1
4689,9376702,7836842,28
4690,9376702,1324203,1
4691,9376702,16447162,4
4692,9376702,10178242,9
4693,9376702,16062152,7
4694,9376702,14546632,3
4695,9376702,14649032,3
4696,9376702,4705492,1
4697,9376702,18361585,5
4698,9376702,15297782,6
4699,9376702,18556157,1
4700,9376702,18562307,1
4701,9376702,19728145,2
4702,9376702,8908602,1
4703,9376702,23353167,1
4704,9376702,7151442,2
4705,9376702,1371991,1
4706,9376702,18779992,6
4707,9376702,11625832,26
4708,9376702,3173762,4
4709,9376702,1187715,1
4710,9376702,16487812,24
4711,9376702,21837219,6
4712,9376702,17467312,4
4713,9376702,18589616,4
4714,9376702,16067522,2
4715,9376702,18616278,6
4716,9376702,17872862,2
4717,9376702,22197221,1
4718,9376702,19443174,1
4719,9376702,526316,1
4720,9376702,10016242,39
4721,23595967,18798102,1
4722,23595967,17487002,1
4723,23595967,788001,1
4724,23595967,24850344,1
4725,23595967,1324203,1
4726,23595967,1029550,1
4727,23595967,18955830,1
4728,23595967,19049542,1
4729,23595967,4705492,1
4730,23595967,1576921,1
4731,23595967,23515107,1
4732,23595967,22197221,1
4733,23595967,526316,3
4734,23595967,2496252,1
4735,25326528,1763190,1
4736,16067522,535553,1
4737,16067522,18562307,7
4738,16067522,19728145,1
4739,16067522,1728035,1
4740,16067522,18425641,1
4741,16067522,22817838,1
4742,16067522,18855476,1
4743,16067522,11294262,1
4744,16067522,18955830,2
4745,16067522,7700282,3
4746,16067522,8908602,1
4747,16067522,19964997,2
4748,16067522,14380872,2
4749,16067522,21245809,3
4750,16067522,7130232,1
4751,16067522,1187715,1
4752,16067522,16487812,1
4753,16067522,1492619,1
4754,16067522,19822479,1
4755,16067522,19713173,1
4756,16067522,17487002,1
4757,16067522,18801828,1
4758,16067522,20186791,7
4759,16067522,1324203,1
4760,16067522,16447162,1
4761,16067522,10178242,2
4762,16067522,2542802,1
4763,16067522,4705492,5
4764,16067522,1576921,3
4765,16067522,526316,1
4766,16067522,1642477,1
4767,16067522,10016242,2
4768,24431556,19728145,1
4769,24431556,22197221,1
4770,24431556,18955830,1
4771,25717708,19262745,1
4772,22985677,339011,1
4773,22985677,16487812,1
4774,22985677,19728145,1
4775,22985677,11625832,1
4776,22985677,1697586,1
4777,22985677,18361585,1
4778,22985677,19654655,1
4779,25471951,47094,4
4780,24675279,21933145,1
4781,24675279,22422502,1
4782,24675279,1324203,2
4783,24675279,18955830,1
4784,24675279,3636792,1
4785,18944977,339011,1
4786,18944977,14380872,1
4787,18944977,18425641,1
4788,18944977,255854,1
4789,18944977,18955830,1
4790,18944977,15297782,1
4791,6284242,535553,1
4792,6284242,19728145,3
4793,6284242,1451826,1
4794,6284242,339011,2
4795,6284242,19064659,2
4796,6284242,1371991,1
4797,6284242,11625832,1
4798,6284242,6190702,1
4799,6284242,929402,3
4800,6284242,1473660,2
4801,6284242,24906881,1
4802,6284242,1187715,3
4803,6284242,16487812,1
4804,6284242,21755271,1
4805,6284242,17487002,2
4806,6284242,17467312,1
4807,6284242,1578685,1
4808,6284242,1349592,1
4809,6284242,1642477,2
4810,6284242,18361585,1
4811,6284242,18256892,1
4812,1498076,18562307,3
4813,1498076,19416348,2
4814,1498076,18425641,2
4815,1498076,18955830,1
4816,1498076,11294262,2
4817,1498076,7700282,1
4818,1498076,19964997,1
4819,1498076,1371991,1
4820,1498076,25857366,1
4821,1498076,6190702,1
4822,1498076,1187715,1
4823,1498076,1492619,1
4824,1498076,19713173,1
4825,1498076,26090658,2
4826,1498076,20583850,2
4827,1498076,4705492,1
4828,1498076,18616278,1
4829,1498076,22197221,1
4830,1498076,22736876,2
4831,1498076,24693747,1
4832,20124638,4705492,2
4833,22197221,18798102,1
4834,22197221,6641192,1
4835,22197221,18955830,14
4836,22197221,339011,23
4837,22197221,19049542,2
4838,22197221,1457232,1
4839,22197221,6190702,1
4840,22197221,15552112,1
4841,22197221,929402,3
4842,22197221,19713173,7
4843,22197221,20493986,1
4844,22197221,20186791,1
4845,22197221,7836842,1
4846,22197221,1324203,2
4847,22197221,16062152,1
4848,22197221,25681644,1
4849,22197221,18361585,1
4850,22197221,15297782,1
4851,22197221,2496252,2
4852,22197221,18562307,2
4853,22197221,18495240,1
4854,22197221,19728145,12
4855,22197221,25857366,1
4856,22197221,1371991,4
4857,22197221,11625832,2
4858,22197221,1763190,2
4859,22197221,1187715,7
4860,22197221,16487812,1
4861,22197221,24803205,1
4862,22197221,23674770,3
4863,22197221,18923420,1
4864,22197221,22730657,1
4865,22197221,24850344,1
4866,22197221,20336043,1
4867,22197221,23723436,1
4868,22197221,18314669,2
4869,22197221,18589616,2
4870,22197221,1349592,2
4871,22197221,1576921,1
4872,22197221,18573279,1
4873,22197221,23515107,1
4874,22197221,20807142,3
4875,22197221,526316,5
4876,22197221,1642477,2
4877,22197221,25587693,1
4878,22197221,10016242,1
4879,22197221,24693747,1
4880,22197221,18414590,1
4881,22422502,710272,1
4882,22422502,1187715,1
4883,22422502,19728145,2
4884,22422502,191516,1
4885,22422502,20186791,1
4886,22422502,6641192,1
4887,22422502,1324203,1
4888,22422502,18955830,1
4889,22422502,3636792,1
4890,22422502,7700282,1
4891,22422502,14649032,1
4892,22422502,21933145,1
4893,22422502,1576921,1
4894,22422502,23053409,1
4895,22422502,22130047,1
4896,1780720,10032122,1
4897,1780720,18974119,1
4898,24693747,1187715,3
4899,24693747,18562307,1
4900,24693747,24803205,1
4901,24693747,19728145,2
4902,24693747,19713173,1
4903,24693747,18314669,1
4904,24693747,18955830,2
4905,24693747,7700282,1
4906,24693747,339011,1
4907,24693747,7699922,1
4908,24693747,25857366,1
4909,24693747,1371991,3
4910,24693747,1349592,1
4911,24693747,1642477,1
4912,24693747,6190702,1
4913,5327862,6121452,1
4914,5327862,1473660,1
4915,5327862,1578685,1
4916,10032122,18974119,2
4917,10032122,18476981,1
4918,10032122,19262745,1
4919,18256892,18798102,1
4920,18256892,19416348,2
4921,18256892,788001,1
4922,18256892,6641192,1
4923,18256892,18955830,1
4924,18256892,7700282,1
4925,18256892,19964997,1
4926,18256892,1371991,2
4927,18256892,1187715,2
4928,18256892,1492619,4
4929,18256892,19687074,1
4930,18256892,21338021,1
4931,18256892,1324203,2
4932,18256892,23723436,3
4933,18256892,10178242,1
4934,18256892,4705492,3
4935,18256892,1349592,1
4936,18256892,1576921,1
4937,18256892,19908083,1
4938,18414590,22422793,1
4939,18414590,19728145,8
4940,18414590,23499806,1
4941,18414590,18955830,7
4942,18414590,7700282,1
4943,18414590,339011,3
4944,18414590,19964997,1
4945,18414590,1457232,1
4946,18414590,1371991,1
4947,18414590,710272,1
4948,18414590,1187715,1
4949,18414590,1492619,2
4950,18414590,19713173,2
4951,18414590,20493986,1
4952,18414590,18589616,2
4953,18414590,10178242,1
4954,18414590,18556100,1
4955,18414590,16062152,1
4956,18414590,4705492,5
4957,18414590,19443174,1
4958,18414590,526316,1
4959,18414590,15297782,1
4960,18414590,18556157,1
4961,535553,19194894,2
4962,535553,1728035,5
4963,535553,6641192,1
4964,535553,22817838,2
4965,535553,17686062,1
4966,535553,18855476,2
4967,535553,16477792,9
4968,535553,18837102,1
4969,535553,7130232,27
4970,535553,20186791,1
4971,535553,7836842,12
4972,535553,16447162,17
4973,535553,10178242,9
4974,535553,14546632,2
4975,535553,16062152,1
4976,535553,18361585,2
4977,535553,15297782,5
4978,535553,12588802,2
4979,535553,19728145,1
4980,535553,8908602,1
4981,535553,7151442,1
4982,535553,20135762,1
4983,535553,18779992,5
4984,535553,11625832,19
4985,535553,3173762,2
4986,535553,1187715,1
4987,535553,16487812,19
4988,535553,21837219,2
4989,535553,18314669,1
4990,535553,17467312,4
4991,535553,18589616,4
4992,535553,18616278,10
4993,535553,17872862,3
4994,535553,10016242,33
4995,535553,19654655,1
4996,998413,1578685,6
4997,998413,929402,1
4998,19194894,21533726,1
4999,19194894,2556962,1
5000,19194894,1728035,4
5001,19194894,11294262,2
5002,19194894,22023226,1
5003,19194894,19964997,1
5004,19194894,7151442,1
5005,19194894,18677333,1
5006,19194894,22021463,1
5007,19194894,18779992,1
5008,19194894,16477792,3
5009,19194894,11625832,1
5010,19194894,7130232,2
5011,19194894,16487812,5
5012,19194894,19033734,1
5013,19194894,14396812,1
5014,19194894,21837219,1
5015,19194894,18801828,1
5016,19194894,7836842,5
5017,19194894,17467312,4
5018,19194894,18589616,3
5019,19194894,16447162,2
5020,19194894,21989057,1
5021,19194894,10178242,2
5022,19194894,16062152,1
5023,19194894,4705492,1
5024,19194894,18616278,1
5025,19194894,17872862,1
5026,19194894,10016242,7
5027,19194894,15297782,3
5028,19194894,18556157,1
5029,191516,23674770,5
5030,191516,17487002,1
5031,191516,788001,1
5032,191516,22730657,1
5033,191516,20186791,2
5034,191516,6641192,1
5035,191516,7836842,1
5036,191516,1324203,2
5037,191516,18955830,1
5038,191516,339011,1
5039,191516,1371991,1
5040,191516,25587693,1
5041,4631582,6641192,1
5042,21533726,19262745,1
5043,21533726,2556962,1
5044,21533726,1728035,1
5045,21533726,22817838,2
5046,21533726,18855476,1
5047,21533726,7151442,2
5048,21533726,18779992,1
5049,21533726,16477792,9
5050,21533726,11625832,3
5051,21533726,7130232,4
5052,21533726,24906881,1
5053,21533726,3173762,1
5054,21533726,16487812,10
5055,21533726,21837219,4
5056,21533726,20041384,1
5057,21533726,7836842,5
5058,21533726,18589616,1
5059,21533726,17467312,1
5060,21533726,10178242,3
5061,21533726,14649032,1
5062,21533726,18616278,3
5063,21533726,18882523,1
5064,21533726,18361585,3
5065,21533726,10016242,11
5066,21533726,2237681,1
5067,21533726,15297782,2
5068,21533726,19654655,1
5069,23499806,19964997,1
5070,23499806,22422793,1
5071,23499806,23515107,1
5072,23499806,19443174,1
5073,2556962,18562307,1
5074,2556962,18495240,1
5075,2556962,19728145,1
5076,2556962,19333013,2
5077,2556962,21837219,2
5078,2556962,339011,1
5079,2556962,1349592,1
5080,2556962,16477792,2
5081,2556962,19443174,1
5082,2556962,929402,3
5083,2556962,1473660,1
5084,19528743,18562307,1
5085,19528743,1492619,2
5086,19528743,19728145,1
5087,19528743,19713173,1
5088,19528743,9307682,2
5089,19528743,10016162,1
5090,19528743,18425641,1
5091,19528743,20583850,1
5092,19528743,22023226,1
5093,19528743,7700282,11
5094,19528743,2542802,1
5095,19528743,4705492,2
5096,19528743,929402,1
5097,19528743,22130047,1
5098,20583464,710272,1
5099,20583464,19728145,1
5100,20583464,1324203,4
5101,20583464,22023226,1
5102,20583464,22130047,1
5103,22817838,12588802,1
5104,22817838,19728145,1
5105,22817838,1728035,4
5106,22817838,18955830,1
5107,22817838,11294262,1
5108,22817838,7151442,1
5109,22817838,16477792,4
5110,22817838,11625832,3
5111,22817838,7130232,9
5112,22817838,3173762,3
5113,22817838,16487812,7
5114,22817838,21837219,3
5115,22817838,7836842,4
5116,22817838,18589616,2
5117,22817838,16447162,1
5118,22817838,18180033,1
5119,22817838,10178242,5
5120,22817838,16062152,1
5121,22817838,18616278,2
5122,22817838,526316,1
5123,22817838,18361585,1
5124,22817838,10016242,13
5125,22817838,15297782,1
5126,22023226,19728145,1
5127,22023226,19416348,1
5128,22023226,9307682,1
5129,22023226,1728035,2
5130,22023226,11294262,1
5131,22023226,7700282,1
5132,22023226,19964997,1
5133,22023226,14380872,1
5134,22023226,22021463,2
5135,22023226,7130232,1
5136,22023226,16487812,1
5137,22023226,19033734,1
5138,22023226,1492619,1
5139,22023226,18801828,2
5140,22023226,20583850,1
5141,22023226,1324203,1
5142,22023226,21989057,1
5143,22023226,4705492,2
5144,22023226,18616278,1
5145,22023226,204767,1
5146,22023226,10016242,1
5147,22023226,18556157,1
5148,18592827,19262745,1
5149,18592827,15552112,2
5150,18592827,18468466,1
5151,18549827,1349592,1
5152,18549827,11294262,1
5153,339011,19049542,2
5154,339011,1473660,4
5155,339011,24906881,1
5156,339011,1240194,1
5157,339011,7138452,1
5158,339011,19713173,7
5159,339011,17487002,2
5160,339011,1324203,1
5161,339011,4705492,1
5162,339011,18361585,2
5163,339011,22193397,1
5164,339011,15297782,2
5165,339011,18562307,4
5166,339011,19416348,1
5167,339011,11625832,2
5168,339011,18517376,6
5169,339011,16487812,1
5170,339011,20336043,2
5171,339011,18314669,2
5172,339011,20807142,2
5173,339011,10016242,2
5174,339011,788001,1
5175,339011,2520612,2
5176,339011,6641192,2
5177,339011,18955830,18
5178,339011,11294262,1
5179,339011,16477792,1
5180,339011,6190702,4
5181,339011,15552112,2
5182,339011,929402,17
5183,339011,710272,1
5184,339011,23398017,1
5185,339011,20493986,1
5186,339011,20186791,2
5187,339011,19828398,1
5188,339011,16062152,1
5189,339011,22468329,1
5190,339011,25681644,1
5191,339011,18495240,25
5192,339011,19728145,24
5193,339011,26091301,1
5194,339011,1697586,1
5195,339011,1451826,1
5196,339011,1371991,5
5197,339011,20129636,1
5198,339011,1763190,2
5199,339011,1187715,15
5200,339011,24803205,1
5201,339011,22730657,3
5202,339011,18589616,2
5203,339011,18476981,2
5204,339011,18180033,1
5205,339011,13635532,1
5206,339011,18616278,1
5207,339011,1349592,1
5208,339011,1576921,1
5209,339011,18882523,1
5210,339011,17872862,1
5211,339011,18573279,2
5212,339011,526316,2
5213,339011,1642477,4
5214,339011,19654655,1
5215,19964997,18562307,3
5216,19964997,22422793,1
5217,19964997,19728145,2
5218,19964997,19416348,1
5219,19964997,2520612,1
5220,19964997,18425641,1
5221,19964997,11294262,1
5222,19964997,7700282,1
5223,19964997,19049542,1
5224,19964997,14380872,1
5225,19964997,1492619,2
5226,19964997,19822479,2
5227,19964997,23984060,1
5228,19964997,4705492,14
5229,19964997,18616278,1
5230,19964997,204767,2
5231,19964997,20807142,1
5232,19964997,22736876,3
5233,19964997,526316,1
5234,19964997,15297782,1
5235,19049542,19728145,8
5236,19049542,788001,1
5237,19049542,1728035,1
5238,19049542,6641192,1
5239,19049542,18425641,1
5240,19049542,18955830,3
5241,19049542,1371991,1
5242,19049542,6190702,1
5243,19049542,1763190,1
5244,19049542,710272,1
5245,19049542,1187715,2
5246,19049542,19713173,1
5247,19049542,25934999,1
5248,19049542,20186791,1
5249,19049542,24850344,1
5250,19049542,1324203,1
5251,19049542,1576921,1
5252,19049542,23515107,1
5253,19049542,526316,4
5254,19049542,18361585,1
5255,19049542,2496252,2
5256,1457232,18562307,2
5257,1457232,19728145,3
5258,1457232,6641192,1
5259,1457232,18955830,4
5260,1457232,20757821,1
5261,1457232,1371991,1
5262,1457232,6190702,1
5263,1457232,929402,2
5264,1457232,1240194,1
5265,1457232,1187715,1
5266,1457232,19713173,1
5267,1457232,18923420,1
5268,1457232,7836842,1
5269,1457232,7699922,1
5270,1457232,526316,1
5271,1457232,1642477,1
5272,1457232,19828207,1
5273,1457232,10016242,1
5274,21933145,1187715,1
5275,21933145,22730657,1
5276,21933145,21338021,1
5277,21933145,1324203,1
5278,21957723,18801828,2
5279,21957723,15297782,1
5280,23053409,16487812,1
5281,23053409,18495240,1
5282,23053409,11625832,1
5283,23053409,10016242,1
5284,23053409,47094,1
5285,23053409,23573879,1
5286,23053409,929402,1
5287,23053409,22130047,1
5288,20440175,19416348,1
5289,20440175,526316,1
5290,20440175,7700282,1
5291,21134448,23353167,1
5292,7130232,1728035,8
5293,7130232,6641192,1
5294,7130232,18855476,2
5295,7130232,16477792,18
5296,7130232,6190702,1
5297,7130232,18837102,1
5298,7130232,25076888,1
5299,7130232,20186791,1
5300,7130232,7836842,12
5301,7130232,16447162,16
5302,7130232,10178242,20
5303,7130232,18556100,1
5304,7130232,16062152,1
5305,7130232,14546632,1
5306,7130232,14649032,2
5307,7130232,18361585,2
5308,7130232,15297782,5
5309,7130232,12588802,1
5310,7130232,19728145,1
5311,7130232,19262745,1
5312,7130232,18425641,1
5313,7130232,7700282,1
5314,7130232,8908602,1
5315,7130232,7151442,4
5316,7130232,22021463,1
5317,7130232,18779992,6
5318,7130232,11625832,19
5319,7130232,3173762,5
5320,7130232,1187715,1
5321,7130232,16487812,28
5322,7130232,21837219,15
5323,7130232,23594916,1
5324,7130232,17467312,5
5325,7130232,18589616,3
5326,7130232,18616278,8
5327,7130232,17872862,2
5328,7130232,204767,1
5329,7130232,19443174,1
5330,7130232,22736876,1
5331,7130232,10016242,54
5332,7130232,47094,1
5333,7130232,19654655,6
5334,1473660,18495240,2
5335,1473660,19728145,2
5336,1473660,18955830,1
5337,1473660,19064659,1
5338,1473660,1371991,2
5339,1473660,929402,11
5340,1473660,1187715,3
5341,1473660,18589616,1
5342,1473660,1349592,1
5343,1473660,1642477,1
5344,1473660,47094,1
5345,24906881,19728145,1
5346,24906881,6641192,1
5347,24906881,18779992,1
5348,24906881,11625832,1
5349,24906881,23398017,3
5350,24906881,16487812,2
5351,24906881,21755271,1
5352,24906881,7138452,1
5353,24906881,10016162,1
5354,24906881,21837219,1
5355,24906881,20041384,1
5356,24906881,7836842,1
5357,24906881,17467312,1
5358,24906881,1578685,1
5359,24906881,10178242,1
5360,24906881,14546632,3
5361,24906881,7699922,1
5362,24906881,18616278,1
5363,24906881,19654655,1
5364,1240194,18495240,2
5365,1240194,19728145,1
5366,1240194,17487002,1
5367,1240194,7836842,1
5368,1240194,1697586,1
5369,1240194,18616278,1
5370,1240194,17872862,1
5371,1240194,11625832,1
5372,1240194,929402,2
5373,24743042,23723436,1
5374,18672773,14396812,3
5375,18672773,19728145,1
5376,18672773,1578685,1
5377,18672773,20348898,2
5378,18672773,15552112,1
5379,20182158,20336043,1
5380,11375762,1187715,1
5381,11375762,18562307,1
5382,11375762,19713173,6
5383,11375762,20807142,3
5384,11375762,19828207,1
5385,11375762,18955830,2
5386,11375762,20757821,1
5387,7138452,3173762,1
5388,7138452,23398017,1
5389,7138452,16487812,1
5390,7138452,10016162,1
5391,7138452,21837219,1
5392,7138452,20493986,3
5393,7138452,14546632,3
5394,7138452,18616278,1
5395,7138452,11625832,5
5396,19713173,1728035,1
5397,19713173,2520612,3
5398,19713173,6641192,1
5399,19713173,18955830,29
5400,19713173,16477792,1
5401,19713173,6190702,5
5402,19713173,929402,2
5403,19713173,20493986,1
5404,19713173,20186791,1
5405,19713173,19828398,1
5406,19713173,16062152,1
5407,19713173,4705492,2
5408,19713173,25681644,1
5409,19713173,18361585,2
5410,19713173,15297782,3
5411,19713173,18562307,21
5412,19713173,18495240,1
5413,19713173,19728145,8
5414,19713173,19416348,1
5415,19713173,18425641,1
5416,19713173,8908602,2
5417,19713173,20757821,1
5418,19713173,1371991,2
5419,19713173,25857366,1
5420,19713173,1187715,7
5421,19713173,21390741,1
5422,19713173,18923420,1
5423,19713173,22730657,1
5424,19713173,20336043,3
5425,19713173,18589616,1
5426,19713173,18953664,1
5427,19713173,1349592,2
5428,19713173,1576921,1
5429,19713173,19443174,1
5430,19713173,20807142,13
5431,19713173,1642477,1
5432,19713173,19828207,7
5433,19713173,10016242,3
5434,25934999,526316,1
5435,25934999,6190702,1
5436,25934999,19728145,1
5437,25934999,1763190,1
5438,25076888,21989057,1
5439,25076888,10178242,1
5440,25076888,21837219,1
5441,25076888,11625832,1
5442,25076888,18837102,4
5443,25076888,18589616,2
5444,25076888,10016242,3
5445,17487002,19348756,2
5446,17487002,18798102,4
5447,17487002,19416348,1
5448,17487002,788001,13
5449,17487002,1728035,1
5450,17487002,1451826,1
5451,17487002,18955830,2
5452,17487002,11294262,2
5453,17487002,19064659,1
5454,17487002,6190702,1
5455,17487002,929402,1
5456,17487002,22130047,1
5457,17487002,710272,4
5458,17487002,18517376,1
5459,17487002,1492619,1
5460,17487002,23674770,1
5461,17487002,1324203,12
5462,17487002,20807142,1
5463,17487002,2496252,2
5464,26090658,25996638,1
5465,26090658,18425641,1
5466,26090658,20583850,1
5467,26090658,22736876,1
5468,26090658,11294262,1
5469,18801828,18562307,1
5470,18801828,19728145,1
5471,18801828,18798102,1
5472,18801828,19262745,1
5473,18801828,19416348,4
5474,18801828,1728035,1
5475,18801828,25521445,1
5476,18801828,6641192,1
5477,18801828,18425641,1
5478,18801828,11294262,2
5479,18801828,22021463,1
5480,18801828,16487812,2
5481,18801828,19033734,1
5482,18801828,1492619,2
5483,18801828,19822479,1
5484,18801828,23594916,1
5485,18801828,7836842,1
5486,18801828,1324203,2
5487,18801828,18589616,1
5488,18801828,21989057,1
5489,18801828,10178242,1
5490,18801828,4705492,1
5491,18801828,18616278,2
5492,18801828,22736876,1
5493,18801828,10016242,1
5494,18801828,15297782,2
5495,18801828,18556157,2
5496,19852452,19728145,1
5497,7836842,788001,1
5498,7836842,1728035,19
5499,7836842,6641192,1
5500,7836842,18855476,3
5501,7836842,18955830,2
5502,7836842,18677333,1
5503,7836842,16477792,17
5504,7836842,15552112,1
5505,7836842,929402,2
5506,7836842,20186791,1
5507,7836842,20041384,2
5508,7836842,16447162,2
5509,7836842,10178242,22
5510,7836842,14649032,6
5511,7836842,14546632,3
5512,7836842,16062152,36
5513,7836842,4705492,1
5514,7836842,18361585,4
5515,7836842,2237681,1
5516,7836842,15297782,48
5517,7836842,18556157,2
5518,7836842,18562307,1
5519,7836842,19728145,1
